id,team,league,G,AB,H
3215,NY1,NL,33,12,0
3215,NY1,NL,31,7,0
3215,PHI,NL,24,3,1
3215,PHI,NL,43,11,2
3216,LAA,AL,57,197,46
3216,LAA,AL,43,119,35
3216,LAA,AL,27,61,13
3216,LAA,AL,152,566,173
3216,LAA,AL,51,193,56
3216,LAA,AL,134,484,132
3216,SEA,AL,156,602,167
3216,MIN,AL,39,154,36
3217,SFN,NL,3,2,0
3217,FLO,NL,16,31,6
3217,FLO,NL,25,41,5
3217,FLO,NL,28,56,6
3217,FLO,NL,30,58,7
3217,FLO,NL,19,35,5
3217,SFN,NL,8,12,0
3217,KCA,AL,32,2,0
3218,BOS,AL,32,4,0
3218,BOS,AL,29,2,0
3218,BOS,AL,12,2,0
3218,BOS,AL,25,4,2
3218,BOS,AL,8,0,0
3218,BOS,AL,11,2,0
3218,NYN,NL,7,12,3
3218,NYN,NL,34,11,2
3219,BOS,AL,123,453,137
3219,BOS,AL,66,180,42
3219,BOS,AL,18,46,9
3219,WS1,AL,78,264,64
3219,WS1,AL,126,435,119
3219,WS1,AL,143,558,153
3219,WS1,AL,9,28,12
3219,CHA,AL,123,423,105
3220,ML1,NL,25,36,9
3220,ML1,NL,16,32,8
3220,ML1,NL,29,41,5
3220,ML1,NL,23,40,11
3220,CHA,AL,40,69,17
3220,CHA,AL,37,69,11
3220,CHA,AL,32,73,13
3220,CHA,AL,33,90,19
3221,ATL,NL,10,22,0
3221,ATL,NL,32,71,6
3221,ATL,NL,34,85,12
3221,ATL,NL,37,71,8
3221,ATL,NL,36,82,15
3221,ATL,NL,35,47,5
3221,ATL,NL,37,24,3
3221,MON,NL,28,3,0
3222,KCA,AL,4,0,0
3222,KCA,AL,15,0,0
3222,KCA,AL,32,0,0
3222,KCA,AL,32,0,0
3222,KCA,AL,36,0,0
3222,CIN,NL,35,90,13
3222,CIN,NL,21,36,8
3222,CIN,NL,23,37,2
3223,BRO,NL,39,79,17
3223,BRO,NL,105,267,64
3223,PIT,NL,2,6,1
3223,PIT,NL,40,100,23
3223,PIT,NL,81,231,53
3223,PIT,NL,21,32,6
3223,BSN,NL,85,229,44
3223,BSN,NL,120,279,56
3224,CIN,NL,5,11,1
3224,CIN,NL,32,33,11
3224,CIN,NL,37,27,6
3224,CIN,NL,3,1,0
3224,CIN,NL,22,9,2
3224,SLA,AL,3,1,0
3224,PIT,NL,54,24,5
3224,PIT,NL,58,9,2
3225,BRO,NL,34,135,43
3225,BRO,NL,125,490,139
3225,BRO,NL,131,515,135
3225,BRO,NL,148,524,146
3225,CHN,NL,78,198,55
3225,CIN,NL,124,501,133
3225,CIN,NL,125,484,141
3225,CIN,NL,150,563,150
3226,PIT,NL,5,0,0
3226,SDN,NL,34,1,1
3226,SDN,NL,10,0,0
3226,HOU,NL,24,1,0
3226,HOU,NL,18,1,0
3226,CIN,NL,3,0,0
3226,PIT,NL,37,1,0
3226,SLN,NL,8,0,0
3227,NYA,AL,19,0,0
3227,NYA,AL,42,3,0
3227,NYA,AL,32,2,0
3227,NYA,AL,73,0,0
3227,NYA,AL,27,0,0
3227,NYA,AL,22,0,0
3227,NYA,AL,45,0,0
3227,DET,AL,69,1,0
3228,CHA,AL,6,0,0
3228,CHA,AL,62,0,0
3228,CHA,AL,68,0,0
3228,ARI,NL,62,0,0
3228,ARI,NL,38,2,0
3228,NYN,NL,17,0,0
3228,NYN,NL,80,0,0
3228,NYN,NL,48,0,0
3229,LAN,NL,21,69,16
3229,LAN,NL,149,547,174
3229,LAN,NL,107,405,129
3229,LAN,NL,112,434,150
3229,LAN,NL,148,547,184
3229,LAN,NL,152,556,201
3229,LAN,NL,37,149,42
3229,FLO,NL,5,18,5
3230,LAN,NL,39,2,0
3230,LAN,NL,73,1,0
3230,LAN,NL,48,2,1
3230,LAN,NL,54,2,0
3230,LAN,NL,5,0,0
3230,LAN,NL,46,2,0
3230,CHA,AL,4,0,0
3230,CHA,AL,59,0,0
3231,SLN,NL,151,636,170
3231,SLN,NL,154,600,139
3231,SLN,NL,151,623,180
3231,SLN,NL,153,616,160
3231,SLN,NL,145,563,143
3231,SLN,NL,124,497,145
3231,NYN,NL,72,278,71
3231,NYN,NL,71,229,63
3232,ARI,NL,6,0,0
3232,PIT,NL,3,0,0
3232,PIT,NL,6,0,0
3232,LAN,NL,67,4,1
3232,LAN,NL,79,4,0
3232,NYN,NL,49,1,0
3232,NYN,NL,66,0,0
3232,SDN,NL,13,0,0
3233,NYA,AL,25,70,11
3233,NYA,AL,29,74,15
3233,NYA,AL,35,90,12
3233,NYA,AL,18,50,11
3233,CHN,NL,15,41,7
3233,CHN,NL,33,72,13
3233,CHN,NL,41,56,7
3233,CHN,NL,39,36,8
3234,BSN,NL,6,6,1
3234,BSN,NL,43,77,19
3234,BSN,NL,34,60,10
3234,BSN,NL,34,55,15
3234,BSN,NL,37,67,11
3234,BSN,NL,40,57,11
3234,BSN,NL,13,26,1
3234,NY1,NL,26,64,13
3235,PHA,AL,5,15,4
3235,PHA,AL,26,22,5
3235,PHA,AL,37,90,19
3235,PHA,AL,42,101,20
3235,PHA,AL,28,43,9
3235,PHA,AL,36,62,8
3235,SLA,AL,32,29,3
3235,SLA,AL,39,15,1
3236,DET,AL,151,552,142
3236,DET,AL,159,582,161
3236,DET,AL,134,490,156
3236,DET,AL,135,508,149
3236,DET,AL,105,372,103
3236,CHA,AL,160,580,166
3236,NYA,AL,109,373,90
3236,NYA,AL,94,313,91
3237,PIT,NL,17,52,11
3237,PIT,NL,7,19,5
3237,PIT,NL,142,571,161
3237,PIT,NL,153,616,208
3237,PIT,NL,142,545,160
3237,PIT,NL,150,591,189
3237,PIT,NL,152,574,182
3237,PIT,NL,149,573,196
3238,PHA,AL,2,2,0
3238,PHA,AL,30,66,11
3238,PHA,AL,38,84,20
3238,PHA,AL,3,2,1
3238,PHA,AL,36,75,5
3238,PHA,AL,35,98,15
3238,PHA,AL,33,72,5
3238,PHA,AL,7,6,1
3239,TOR,AL,30,0,0
3239,TOR,AL,34,0,0
3239,TOR,AL,35,0,0
3239,SFN,NL,26,51,10
3239,SFN,NL,9,3,0
3239,SFN,NL,30,10,1
3239,PIT,NL,25,1,0
3239,PIT,NL,67,1,0
3240,NYN,NL,19,24,3
3240,HOU,NL,50,32,1
3240,HOU,NL,61,11,1
3240,HOU,NL,83,1,0
3240,HOU,NL,76,6,0
3240,HOU,NL,32,0,0
3240,OAK,AL,45,0,0
3240,OAK,AL,15,0,0
3241,BOS,AL,10,4,2
3241,BOS,AL,36,67,18
3241,BOS,AL,27,54,14
3241,BOS,AL,10,11,2
3241,BOS,AL,2,2,1
3241,PHI,NL,27,30,8
3241,PHI,NL,46,79,25
3241,PHI,NL,44,64,12
3242,CLE,AL,12,29,7
3242,CLE,AL,80,248,77
3242,CLE,AL,91,289,75
3242,CLE,AL,55,149,44
3242,CLE,AL,75,224,72
3242,CLE,AL,125,397,125
3242,CLE,AL,113,364,112
3242,CLE,AL,63,183,49
3243,OAK,AL,8,0,0
3243,OAK,AL,20,0,0
3243,OAK,AL,19,0,0
3243,OAK,AL,29,0,0
3243,OAK,AL,31,1,0
3243,OAK,AL,26,0,0
3243,OAK,AL,25,0,0
3243,OAK,AL,28,0,0
3244,CLE,AL,43,138,34
3244,CLE,AL,158,640,185
3244,CLE,AL,162,655,190
3244,CLE,AL,162,628,174
3244,CLE,AL,157,634,170
3244,CLE,AL,106,436,108
3244,CLE,AL,33,128,27
3244,CLE,AL,71,268,60
3245,NYA,AL,17,19,4
3245,BOS,AL,39,65,6
3245,BOS,AL,34,62,6
3245,BOS,AL,41,86,12
3245,BOS,AL,5,4,0
3245,NYA,AL,21,15,2
3245,WS1,AL,7,20,1
3245,WS1,AL,19,11,2
3246,COL,NL,13,22,3
3246,COL,NL,11,18,2
3246,COL,NL,31,36,5
3246,COL,NL,33,24,2
3246,LAN,NL,54,1,0
3246,PIT,NL,52,19,3
3246,PIT,NL,65,0,0
3246,PHI,NL,2,0,0
3247,PIT,NL,25,27,4
3247,DET,AL,31,56,14
3247,DET,AL,119,238,58
3247,DET,AL,113,257,63
3247,DET,AL,75,113,21
3247,DET,AL,112,216,48
3247,DET,AL,95,163,40
3247,MIA,NL,2,1,0
3248,PIT,NL,39,85,23
3248,PIT,NL,31,34,10
3248,PIT,NL,39,56,15
3248,PIT,NL,4,5,0
3248,PHI,NL,39,76,21
3248,PHI,NL,38,93,17
3248,PHI,NL,38,96,23
3248,PHI,NL,12,25,6
3249,CHA,AL,23,70,18
3249,CHA,AL,94,305,79
3249,CHA,AL,54,131,46
3249,CHA,AL,49,135,32
3249,CHA,AL,85,222,53
3249,CHA,AL,78,218,55
3249,CHA,AL,45,107,29
3249,CHA,AL,42,118,30
3250,WS1,AL,48,133,27
3250,WS1,AL,45,141,39
3250,WS1,AL,76,210,48
3250,BOS,AL,87,268,74
3250,BOS,AL,69,161,44
3250,BOS,AL,90,251,64
3250,CIN,NL,89,240,63
3250,CIN,NL,65,173,44
3251,SLA,AL,64,144,33
3251,SLA,AL,101,314,84
3251,SLA,AL,117,386,118
3251,SLA,AL,126,438,138
3251,SLA,AL,22,72,18
3251,BOS,AL,118,421,125
3251,BOS,AL,132,437,130
3251,BOS,AL,133,458,138
3252,SFN,NL,17,8,0
3252,SFN,NL,3,5,3
3252,SFN,NL,15,7,1
3252,CHA,AL,57,46,6
3252,CHA,AL,33,36,5
3252,CHA,AL,59,18,3
3252,CHA,AL,82,29,4
3252,CHA,AL,23,2,0
3253,NYA,AL,2,8,3
3253,NYA,AL,42,38,10
3253,NYA,AL,7,3,3
3253,BAL,AL,73,204,54
3253,CHA,AL,34,58,12
3253,CHA,AL,10,11,2
3253,DET,AL,70,156,34
3253,BAL,AL,91,142,38
3254,NY1,NL,11,13,3
3254,NY1,NL,13,24,9
3254,SLN,NL,120,402,119
3254,SLN,NL,22,71,22
3254,CHN,NL,70,197,52
3254,CHN,NL,80,253,63
3254,CHN,NL,39,108,26
3254,CHN,NL,49,158,43
3255,BSN,NL,123,418,98
3255,BSN,NL,130,449,128
3255,BSN,NL,139,524,137
3255,BSN,NL,138,484,134
3255,BSN,NL,134,452,115
3255,BSN,NL,1,1,0
3255,CIN,NL,72,202,43
3255,PIT,NL,87,146,26
3256,NYA,AL,37,70,10
3256,NYA,AL,26,25,3
3256,NYA,AL,26,16,1
3256,NYA,AL,46,9,1
3256,NYA,AL,11,1,0
3256,KC1,AL,26,32,6
3256,KC1,AL,40,32,3
3256,CLE,AL,3,0,0
3257,FLO,NL,100,359,93
3257,FLO,NL,150,516,135
3257,MIA,NL,123,449,130
3257,MIA,NL,116,425,106
3257,MIA,NL,145,539,155
3257,MIA,NL,74,279,74
3257,MIA,NL,119,413,99
3257,MIA,NL,159,597,168
3258,PHI,NL,13,48,15
3258,PHI,NL,117,410,119
3258,PHI,NL,139,502,138
3258,PHI,NL,134,491,159
3258,PHI,NL,39,141,28
3258,CIN,NL,62,211,60
3258,NY1,NL,85,207,58
3258,NY1,NL,1,3,0
3259,MON,NL,24,75,14
3259,MON,NL,105,321,87
3259,MON,NL,147,551,168
3259,MON,NL,157,609,184
3259,MON,NL,152,572,147
3259,MON,NL,155,579,148
3259,MON,NL,107,375,82
3259,SLN,NL,95,325,79
3260,BRO,NL,3,0,0
3260,BRO,NL,31,21,4
3260,BRO,NL,27,14,3
3260,CHN,NL,43,65,14
3260,CHN,NL,36,71,18
3260,CHN,NL,29,64,15
3260,CHN,NL,31,68,15
3260,CHN,NL,33,76,13
3261,KCA,AL,15,0,0
3261,KCA,AL,46,0,0
3261,KCA,AL,67,0,0
3261,KCA,AL,68,0,0
3261,KCA,AL,65,0,0
3261,KCA,AL,48,0,0
3261,COL,NL,61,0,0
3261,SLN,NL,32,0,0
3262,ML4,AL,18,9,0
3262,HOU,NL,12,24,1
3262,HOU,NL,88,195,46
3262,HOU,NL,121,331,86
3262,HOU,NL,150,539,145
3262,HOU,NL,157,591,184
3262,HOU,NL,157,592,168
3262,HOU,NL,157,541,138
3263,NYA,AL,33,12,1
3263,NYA,AL,32,64,20
3263,NYA,AL,28,71,13
3263,NYA,AL,15,21,4
3263,NYA,AL,7,6,0
3263,KC1,AL,37,17,1
3263,BOS,AL,40,22,4
3263,WS2,AL,15,26,2
3264,SLN,NL,6,19,6
3264,SLN,NL,68,200,49
3264,SLN,NL,125,438,123
3264,SLN,NL,122,449,143
3264,SLN,NL,112,397,126
3264,SLN,NL,4,18,7
3264,NY1,NL,87,280,75
3264,NY1,NL,140,515,157
3265,FLO,NL,14,52,10
3265,FLO,NL,154,578,161
3265,FLO,NL,148,495,134
3265,FLO,NL,152,530,158
3265,SDN,NL,119,406,118
3265,SDN,NL,153,578,169
3265,SDN,NL,128,482,128
3265,OAK,AL,148,606,190
3266,TOR,AL,111,426,122
3266,TOR,AL,146,481,126
3266,TOR,AL,128,450,136
3266,TOR,AL,161,643,191
3266,TOR,AL,155,635,185
3266,TOR,AL,108,436,115
3266,CHA,AL,41,146,29
3266,CHA,AL,147,567,161
3267,PIT,NL,25,74,17
3267,PIT,NL,30,67,9
3267,CHA,AL,114,359,101
3267,CHA,AL,145,408,99
3267,CHA,AL,151,481,121
3267,MON,NL,147,519,138
3267,MON,NL,112,360,81
3267,MON,NL,133,436,119
3268,LAN,NL,12,25,5
3268,CLE,AL,51,146,35
3268,CHA,AL,51,97,26
3268,CHA,AL,60,115,24
3268,CHA,AL,43,44,8
3268,TOR,AL,80,207,63
3268,TOR,AL,61,138,32
3268,TOR,AL,11,29,5
3269,MON,NL,26,74,19
3269,MON,NL,98,288,74
3269,MON,NL,148,558,149
3269,MON,NL,159,653,180
3269,MON,NL,157,630,188
3269,MON,NL,110,475,137
3269,ATL,NL,139,551,142
3269,ATL,NL,158,671,207
3270,SLN,NL,79,189,42
3270,SLN,NL,53,51,12
3270,SLN,NL,37,26,6
3270,SLN,NL,68,89,12
3270,SLN,NL,134,394,96
3270,SLN,NL,152,476,108
3270,SLN,NL,151,459,116
3270,SLN,NL,132,372,65
3271,TOR,AL,38,0,0
3271,TOR,AL,32,0,0
3271,TOR,AL,61,0,0
3271,TOR,AL,23,0,0
3271,ATL,NL,21,28,3
3271,ATL,NL,68,14,3
3271,ATL,NL,21,5,2
3271,ATL,NL,59,7,1
3272,CHN,NL,53,108,15
3272,CHN,NL,142,459,134
3272,CHN,NL,75,256,65
3272,MON,NL,63,191,49
3272,MON,NL,126,361,99
3272,MON,NL,118,391,109
3272,MON,NL,124,396,117
3272,CIN,NL,135,393,100
3273,SLA,AL,147,593,202
3273,SLA,AL,150,671,236
3273,SLA,AL,146,625,207
3273,SLA,AL,151,637,202
3273,SLA,AL,136,569,170
3273,SLA,AL,77,193,58
3273,WS1,AL,27,33,7
3273,BOS,AL,51,209,57
3274,MIN,AL,7,10,3
3274,MIN,AL,9,22,6
3274,MIN,AL,33,88,27
3274,MIN,AL,114,381,110
3274,MIN,AL,130,440,132
3274,MIN,AL,137,487,152
3274,SFN,NL,131,471,128
3274,CHA,AL,128,460,118
3275,BOS,AL,36,126,28
3275,BOS,AL,60,163,48
3275,BOS,AL,6,22,3
3275,BOS,AL,21,39,12
3275,CLE,AL,106,363,102
3275,CLE,AL,133,477,119
3275,CLE,AL,159,625,174
3275,CLE,AL,115,413,111
3276,CHA,AL,3,0,0
3276,CHA,AL,33,40,6
3276,CHA,AL,17,7,1
3276,DET,AL,22,1,0
3276,WS1,AL,3,5,1
3276,WS1,AL,34,54,7
3276,WS1,AL,20,19,3
3276,DET,AL,20,11,4
3277,TEX,AL,16,35,6
3277,TEX,AL,153,484,120
3277,TEX,AL,129,360,88
3277,TEX,AL,110,236,56
3277,TEX,AL,85,138,37
3277,TEX,AL,117,338,99
3277,CHN,NL,77,160,39
3277,CHN,NL,77,186,41
3278,SLN,NL,82,244,54
3278,SLN,NL,76,235,58
3278,SLN,NL,9,18,4
3278,PIT,NL,71,195,52
3278,CHA,AL,6,5,0
3278,BRO,NL,37,39,10
3278,CLE,AL,4,4,0
3278,BRO,NL,31,96,20
3279,DET,AL,16,0,0
3279,DET,AL,22,0,0
3279,ATL,NL,13,1,0
3279,ATL,NL,7,0,0
3279,NYA,AL,22,0,0
3279,NYA,AL,28,0,0
3279,NYA,AL,10,0,0
3279,CHA,AL,16,0,0
3280,MON,NL,9,26,5
3280,MON,NL,69,215,40
3280,MON,NL,43,90,15
3280,MON,NL,20,52,10
3280,DET,AL,18,41,10
3280,CAL,AL,71,196,48
3280,CAL,AL,123,304,69
3280,CAL,AL,53,114,25
3281,NYA,AL,15,48,12
3281,NYA,AL,157,582,183
3281,NYA,AL,159,654,190
3281,NYA,AL,149,626,203
3281,NYA,AL,158,627,219
3281,NYA,AL,148,593,201
3281,NYA,AL,150,614,191
3281,NYA,AL,157,644,191
3282,LAN,NL,121,415,117
3282,LAN,NL,151,540,158
3282,LAN,NL,155,553,155
3282,LAN,NL,143,505,126
3282,LAN,NL,97,331,82
3282,NYA,AL,125,417,99
3282,NYA,AL,133,422,89
3282,PIT,NL,127,438,99
3283,ATL,NL,94,319,104
3283,ATL,NL,136,514,148
3283,ATL,NL,141,528,158
3283,ATL,NL,75,261,62
3283,TOR,AL,60,236,65
3283,TOR,AL,133,513,149
3283,TOR,AL,145,558,141
3283,TBA,AL,153,508,130
3284,WS2,AL,24,13,2
3284,WS2,AL,14,15,2
3284,TEX,AL,25,0,0
3284,TEX,AL,35,0,0
3284,TEX,AL,17,0,0
3284,CLE,AL,25,0,0
3284,CLE,AL,32,0,0
3284,MON,NL,42,56,7
3285,SEA,AL,25,0,0
3285,SEA,AL,73,0,0
3285,SEA,AL,59,0,0
3285,SEA,AL,57,0,0
3285,SEA,AL,53,0,0
3285,TEX,AL,21,0,0
3285,SEA,AL,29,0,0
3285,ARI,NL,27,1,0
3286,SDN,NL,17,33,7
3286,SDN,NL,32,55,4
3286,SDN,NL,27,59,10
3286,SDN,NL,30,53,10
3286,SDN,NL,32,60,10
3286,SDN,NL,37,73,17
3286,SDN,NL,29,49,13
3286,SDN,NL,13,23,2
3287,BAL,AL,31,64,19
3287,BAL,AL,95,190,47
3287,BAL,AL,106,338,109
3287,BAL,AL,141,491,156
3287,BAL,AL,102,301,70
3287,BAL,AL,95,321,84
3287,CIN,NL,80,208,45
3287,CIN,NL,93,188,45
3288,BSN,NL,15,13,3
3288,BSN,NL,137,543,175
3288,BSN,NL,130,529,146
3288,NY1,NL,154,587,164
3288,NY1,NL,156,646,196
3288,NY1,NL,151,589,177
3288,NY1,NL,155,647,194
3288,NY1,NL,154,644,189
3289,BOS,AL,13,0,0
3289,CAL,AL,29,0,0
3289,CAL,AL,37,0,0
3289,CAL,AL,40,0,0
3289,CAL,AL,39,0,0
3289,CAL,AL,24,0,0
3289,CAL,AL,23,0,0
3289,BAL,AL,54,0,0
3290,PHI,NL,24,34,7
3290,PHI,NL,42,33,5
3290,PHI,NL,47,32,2
3290,PHI,NL,42,35,3
3290,PHI,NL,26,3,0
3290,WS2,AL,6,4,0
3290,NYN,NL,4,0,0
3290,PHI,NL,8,1,0
3291,PIT,NL,4,9,2
3291,PIT,NL,29,74,13
3291,PIT,NL,21,52,7
3291,PIT,NL,4,10,1
3291,PIT,NL,26,34,9
3291,PIT,NL,27,44,4
3291,PIT,NL,66,179,35
3291,LAN,NL,3,6,2
3292,PHI,NL,39,99,28
3292,PHI,NL,81,216,47
3292,PHI,NL,93,315,76
3292,PHI,NL,24,62,9
3292,PHI,NL,22,49,12
3292,ATL,NL,74,159,29
3292,TEX,AL,68,128,35
3292,TEX,AL,22,27,3
3293,ATL,NL,112,150,45
3293,ATL,NL,102,154,39
3293,ATL,NL,57,65,13
3293,WAS,NL,49,75,19
3293,WAS,NL,27,75,19
3293,PHI,NL,46,96,21
3293,PHI,NL,35,54,17
3293,PHI,NL,15,20,4
3294,MIN,AL,21,64,10
3294,MIN,AL,93,287,54
3294,MIN,AL,35,111,33
3294,MIN,AL,141,464,128
3294,MIN,AL,117,419,120
3294,CHA,AL,130,460,129
3294,CHA,AL,143,457,118
3294,CHA,AL,56,210,53
3295,SFN,NL,7,11,1
3295,SFN,NL,3,5,1
3295,PHI,NL,84,299,77
3295,PHI,NL,152,561,145
3295,PHI,NL,142,460,106
3295,NYA,AL,142,509,131
3295,COL,NL,157,573,175
3295,COL,NL,113,423,122
3296,NYA,AL,9,8,1
3296,NYA,AL,22,50,9
3296,NYA,AL,158,574,154
3296,NYA,AL,156,696,209
3296,NYA,AL,156,682,198
3296,TEX,AL,145,608,170
3296,TEX,AL,156,637,171
3296,WAS,NL,159,647,179
3297,NYA,AL,62,170,53
3297,NYA,AL,92,218,62
3297,NYA,AL,115,248,67
3297,NYA,AL,105,209,62
3297,NYA,AL,85,107,30
3297,NYA,AL,106,191,47
3297,CIN,NL,121,416,109
3297,CIN,NL,59,141,35
3298,BOS,AL,102,367,89
3298,BOS,AL,139,494,125
3298,BOS,AL,14,23,6
3298,BOS,AL,7,20,4
3298,BOS,AL,106,306,89
3298,BOS,AL,99,316,75
3298,BOS,AL,122,431,102
3298,BOS,AL,117,298,78
3299,CIN,NL,9,40,8
3299,CIN,NL,116,385,104
3299,CIN,NL,138,496,136
3299,CIN,NL,107,400,105
3299,CIN,NL,133,484,148
3299,CIN,NL,81,287,72
3299,CIN,NL,86,312,79
3299,CIN,NL,135,481,129
3300,CHN,NL,4,8,1
3300,CHN,NL,40,50,4
3300,CHN,NL,41,90,16
3300,CHN,NL,38,101,17
3300,CHN,NL,40,74,18
3300,CHN,NL,37,45,5
3300,PHA,AL,41,59,9
3300,PHA,AL,9,4,1
3301,DET,AL,13,29,5
3301,DET,AL,33,59,11
3301,DET,AL,27,21,1
3301,BOS,AL,20,12,0
3301,SLA,AL,4,5,0
3301,CHA,AL,15,29,7
3301,CHA,AL,21,27,4
3301,CHA,AL,19,24,7
3302,PIT,NL,9,34,4
3302,PHI,NL,2,6,2
3302,PHI,NL,50,141,35
3302,PHI,NL,68,197,42
3302,TOR,AL,34,81,16
3302,KCA,AL,13,29,8
3302,KCA,AL,4,4,0
3302,PHI,NL,12,22,5
3303,SFN,NL,3,1,0
3303,SFN,NL,33,63,3
3303,SFN,NL,36,55,5
3303,SFN,NL,32,55,1
3303,SFN,NL,34,76,9
3303,SFN,NL,25,51,3
3303,FLO,NL,31,66,7
3303,FLO,NL,24,52,9
3304,BRO,NL,4,3,0
3304,BRO,NL,11,20,6
3304,BRO,NL,27,69,13
3304,SLA,AL,63,161,40
3304,DET,AL,2,2,0
3304,DET,AL,8,23,7
3304,DET,AL,131,421,108
3304,DET,AL,35,54,7
3305,BAL,AL,30,95,20
3305,BAL,AL,7,30,9
3305,BAL,AL,133,460,128
3305,BAL,AL,162,581,146
3305,BAL,AL,160,582,153
3305,BAL,AL,150,524,136
3305,BAL,AL,144,518,138
3305,CAL,AL,52,181,44
3306,NYN,NL,1,3,1
3306,NYN,NL,29,74,19
3306,NYN,NL,59,148,31
3306,NYN,NL,59,169,39
3306,NYN,NL,94,325,75
3306,NYN,NL,70,189,35
3306,NYN,NL,63,142,30
3306,PIT,NL,48,132,30
3307,SLN,NL,4,2,0
3307,SLN,NL,11,0,0
3307,PIT,NL,11,17,3
3307,PIT,NL,1,0,0
3307,WS2,AL,13,8,4
3307,WS2,AL,37,48,3
3307,WS2,AL,26,46,5
3307,WS2,AL,15,12,3
3308,CHN,NL,134,486,144
3308,CHN,NL,142,510,160
3308,CHN,NL,157,589,182
3308,CHN,NL,160,619,169
3308,CHN,NL,158,603,185
3308,CHN,NL,155,594,193
3308,CHN,NL,106,403,120
3308,CHN,NL,143,552,180
3309,BOS,AL,29,57,6
3309,BOS,AL,32,54,5
3309,BOS,AL,34,61,8
3309,BOS,AL,12,6,3
3309,BOS,AL,10,12,1
3309,BOS,AL,11,16,2
3309,KCA,AL,21,2,0
3309,KCA,AL,28,36,6
3310,SLN,NL,49,63,14
3310,SLN,NL,39,44,5
3310,SLN,NL,48,88,17
3310,SLN,NL,45,83,28
3310,SLN,NL,49,75,15
3310,SLN,NL,33,73,15
3310,SLN,NL,36,90,22
3310,SLN,NL,39,72,14
3311,SEA,AL,32,74,16
3311,SEA,AL,41,65,16
3311,BAL,AL,132,477,129
3311,BAL,AL,119,473,131
3311,BAL,AL,149,581,165
3311,BAL,AL,151,567,159
3311,BAL,AL,162,648,186
3311,BAL,AL,160,653,186
3312,TEX,AL,11,26,8
3312,TEX,AL,20,46,7
3312,TEX,AL,139,426,118
3312,TEX,AL,147,410,108
3312,TEX,AL,95,297,79
3312,TEX,AL,43,122,28
3312,SEA,AL,144,469,126
3312,SEA,AL,64,155,31
3313,CAL,AL,4,0,0
3313,CAL,AL,39,0,0
3313,CAL,AL,34,0,0
3313,CAL,AL,35,0,0
3313,CAL,AL,31,0,0
3313,CAL,AL,33,0,0
3313,CAL,AL,18,0,0
3313,CAL,AL,32,0,0
3314,MIL,NL,19,36,7
3314,MIL,NL,52,142,37
3314,MIL,NL,126,390,93
3314,MIL,NL,146,501,146
3314,MIL,NL,148,537,145
3314,MIL,NL,136,452,115
3314,MIL,NL,128,404,91
3314,MIL,NL,76,214,43
3315,CHN,NL,7,22,5
3315,CHN,NL,135,541,149
3315,CHN,NL,154,609,163
3315,CHN,NL,140,546,141
3315,CHN,NL,12,44,11
3315,PIT,NL,111,365,97
3315,PIT,NL,29,56,14
3315,PIT,NL,33,37,9
3316,BOS,AL,12,0,0
3316,BOS,AL,11,0,0
3316,BOS,AL,29,1,0
3316,BOS,AL,29,3,0
3316,BOS,AL,17,0,0
3316,CHN,NL,4,7,1
3316,TOR,AL,5,0,0
3316,OAK,AL,11,0,0
3317,ATL,NL,31,21,0
3317,ATL,NL,35,41,3
3317,ATL,NL,20,33,5
3317,LAN,NL,12,22,4
3317,LAN,NL,15,16,4
3317,LAN,NL,27,52,3
3317,LAN,NL,33,44,2
3317,CIN,NL,7,9,2
3318,PHI,NL,23,35,6
3318,PHI,NL,7,3,0
3318,PHI,NL,37,27,3
3318,PHI,NL,32,34,5
3318,ML4,AL,37,0,0
3318,ML4,AL,31,0,0
3318,ML4,AL,27,0,0
3318,ML4,AL,10,0,0
3319,SLN,NL,44,60,9
3319,SLN,NL,46,91,17
3319,SLN,NL,41,88,17
3319,CHN,NL,31,62,8
3319,CHN,NL,35,60,14
3319,CHN,NL,34,71,12
3319,CHN,NL,33,65,15
3319,BRO,NL,34,43,8
3320,SLN,NL,32,28,6
3320,SLN,NL,21,44,5
3320,SLN,NL,10,16,4
3320,SLN,NL,40,81,15
3320,SLN,NL,39,50,8
3320,SLN,NL,35,66,17
3320,SLN,NL,32,51,7
3320,SLN,NL,23,29,5
3321,MIN,AL,124,438,116
3321,MIN,AL,116,229,56
3321,MIN,AL,108,385,110
3321,MIN,AL,89,171,42
3321,MIN,AL,93,214,48
3321,KCA,AL,73,133,27
3321,KCA,AL,31,40,12
3321,KCA,AL,23,16,1
3322,NYA,AL,18,41,8
3322,NYA,AL,11,38,10
3322,TOR,AL,140,543,151
3322,TOR,AL,64,250,63
3322,TOR,AL,147,597,185
3322,TOR,AL,131,525,161
3322,TOR,AL,152,633,180
3322,TOR,AL,146,600,169
3323,WS1,AL,40,26,4
3323,WS1,AL,5,11,2
3323,WS1,AL,26,24,4
3323,WS1,AL,2,1,1
3323,CLE,AL,43,5,2
3323,CLE,AL,53,6,0
3323,CHN,NL,84,18,3
3323,CHN,NL,20,4,0
3324,CAL,AL,5,13,5
3324,CAL,AL,106,374,120
3324,CAL,AL,150,607,173
3324,ANA,AL,154,624,189
3324,ANA,AL,156,622,183
3324,ANA,AL,157,620,188
3324,ANA,AL,159,647,185
3324,ANA,AL,161,672,194
3325,NYA,AL,26,0,0
